GeneID	Length	1h_m1_t	1h_m1_u	1h_m2_t	1h_m2_u	1h_m3_t	1h_m3_u	6h_m1_t	6h_m1_u	6h_m2_t	6h_m2_u	6h_m3_t	6h_m3_u
ENSMUSG00000042433	1509	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081761	981	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086441	408	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093102	65	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042425	10256	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082031	829	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031432	1993	0	0	0	0	0	0	6	0	0	0	0	0
ENSMUSG00000031431	4341	0	0	0	0	1	0	0	0	0	0	3	0
ENSMUSG00000118524	171	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081408	454	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084683	302	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000266	8114	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089437	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085146	1416	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083646	2539	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042386	2800	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082165	586	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031430	2768	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031429	1469	0	0	0	0	1	0	0	1	4	0	6	0
ENSMUSG00000079418	2661	0	0	0	0	0	0	0	1	3	0	0	0
ENSMUSG00000031273	7973	1	0	4	3	2	1	0	1	0	0	1	2
ENSMUSG00000081029	362	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083710	782	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082223	216	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031274	6718	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081217	352	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081803	300	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054667	6294	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086426	488	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083741	290	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085466	267	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081607	977	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086907	1212	2	0	1	0	1	1	2	0	0	0	0	1
ENSMUSG00000080775	2147	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082291	258	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083026	360	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042282	8122	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082675	942	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000082890	258	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042271	3176	0	0	0	0	0	0	0	0	0	1	1	0
ENSMUSG00000083311	966	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000090122	1543	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031278	5405	0	0	0	0	0	1	31	2	8	0	6	2
ENSMUSG00000082929	491	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071680	213	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081365	210	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077453	126	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081750	432	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081568	411	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048600	1530	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047045	6851	2	3	2	0	0	0	6	1	4	2	3	7
ENSMUSG00000076011	98	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081463	463	8	2	11	1	2	3	0	1	12	4	11	9
ENSMUSG00000042225	5437	4	0	9	2	6	3	1	2	5	6	1	6
ENSMUSG00000106151	95	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085584	4104	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083089	1030	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031283	6758	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088047	129	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031284	9552	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067276	7795	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105967	122	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031285	12647	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082060	954	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085139	4707	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082121	823	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084361	310	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081897	156	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083200	2608	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076117	110	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041718	6850	0	0	0	0	0	0	3	0	0	1	0	0
ENSMUSG00000080922	330	0	0	1	0	0	0	0	0	2	1	0	0
ENSMUSG00000041710	5014	1	0	0	0	1	1	0	0	1	2	0	0
ENSMUSG00000072934	3587	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081635	1366	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082106	1127	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071679	3635	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089282	322	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084303	601	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092917	71	0	0	0	1	0	0	0	1	0	0	1	0
ENSMUSG00000077230	145	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081336	634	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082085	696	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041700	1902	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041688	8402	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100104	465	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081646	948	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099000	98	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082773	458	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080915	818	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083375	534	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083908	835	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080755	367	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083960	1084	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081738	636	2	0	0	0	0	0	0	0	0	0	4	1
ENSMUSG00000084161	1046	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088050	60	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081197	474	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081718	1208	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084147	477	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082594	936	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084061	784	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041380	9328	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077767	128	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092879	105	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076458	108	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093039	87	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093122	86	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080331	98	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084713	138	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065450	112	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031289	2281	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067262	963	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031290	6420	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084421	129	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080250	1029	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084191	187	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085441	1182	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095872	2043	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083970	844	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072931	2029	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080046	803	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083809	881	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094643	1762	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072930	2028	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072929	2026	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081533	878	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084001	836	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096453	1762	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079395	1974	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082856	821	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084112	860	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095627	1762	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079374	1662	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096834	2046	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080071	800	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082995	833	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083256	1767	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079387	2115	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094712	573	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095994	1502	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083778	1131	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083231	878	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094885	2212	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086974	574	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096213	1508	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096179	1196	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096899	1769	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094941	2022	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095820	1508	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093851	1196	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095408	1769	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096008	573	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095621	2028	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096338	573	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072923	1977	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094964	1502	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095561	1770	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094378	2045	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082937	1430	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084395	1172	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095082	2026	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095534	1502	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081827	871	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094767	1770	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048592	2724	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000087360	842	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081928	204	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041353	7621	0	1	0	0	0	0	0	0	0	1	0	1
ENSMUSG00000082974	279	1	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000081187	2117	2	0	1	0	0	0	0	2	2	0	0	0
ENSMUSG00000025269	8744	2	0	2	6	4	0	0	5	0	4	1	2
ENSMUSG00000025270	2403	5	10	22	10	12	9	10	4	34	13	14	18
ENSMUSG00000099172	61	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025271	4017	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025272	7296	2	0	1	0	2	5	0	0	2	2	1	3
ENSMUSG00000081396	652	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082961	595	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025268	3239	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080582	128	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087149	4077	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098311	448	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081194	988	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025266	5570	1	0	0	0	0	2	0	0	0	0	1	0
ENSMUSG00000081782	394	3	2	5	2	2	1	0	0	5	1	1	2
ENSMUSG00000025265	4931	5	3	3	5	2	5	9	3	4	0	5	4
ENSMUSG00000025264	3805	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000081942	360	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081625	385	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086286	379	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041245	10589	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000083596	483	0	0	1	0	0	0	0	0	0	4	0	0
ENSMUSG00000064524	104	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084771	6252	2	2	1	4	1	1	9	0	18	5	7	0
ENSMUSG00000025262	5823	0	0	0	0	1	0	0	0	0	0	0	1
ENSMUSG00000064416	150	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084166	717	1	0	3	0	1	0	0	0	0	2	0	0
ENSMUSG00000082423	156	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041229	9318	0	0	0	0	0	0	0	3	0	0	0	1
ENSMUSG00000064665	106	1	0	0	0	1	2	0	2	0	0	4	1
ENSMUSG00000082342	915	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081331	177	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083379	604	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070219	119	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083719	387	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025261	23507	1	5	1	0	1	1	17	4	2	3	9	4
ENSMUSG00000093219	76	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065602	83	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065536	108	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082778	1000	0	0	0	0	0	0	0	0	0	1	1	0
ENSMUSG00000084637	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025260	1298	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025257	1547	2	1	1	0	2	2	0	1	4	0	2	0
ENSMUSG00000041133	5769	3	0	0	1	0	0	13	1	0	1	1	0
ENSMUSG00000083474	464	0	2	0	1	2	4	0	1	2	2	9	1
ENSMUSG00000081306	255	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041115	6980	0	0	1	0	1	0	0	1	0	1	0	1
ENSMUSG00000025332	7110	0	2	0	1	2	0	1	0	0	2	1	1
ENSMUSG00000087403	5089	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084584	111	0	0	0	1	2	1	0	0	2	3	0	1
ENSMUSG00000041096	2820	0	0	0	0	0	0	6	0	3	0	1	0
ENSMUSG00000056679	5109	0	0	0	1	0	0	0	1	0	0	0	0
ENSMUSG00000084885	1816	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087235	2200	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087569	2200	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091863	1050	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083948	903	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081993	526	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045180	8375	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025333	1995	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088383	241	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083440	794	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095597	651	0	0	0	0	0	0	4	0	0	0	0	0
ENSMUSG00000064999	308	0	0	0	0	0	0	0	0	2	1	3	0
ENSMUSG00000067215	2204	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047238	1410	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085982	4414	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084275	532	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098118	412	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071665	3213	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041658	2258	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082733	274	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041649	5206	1	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000080743	981	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000050148	3344	0	0	0	0	0	0	11	0	0	2	0	0
ENSMUSG00000080799	385	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048573	675	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065221	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083488	766	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041633	4906	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000109128	545	6	8	14	11	7	9	27	3	20	10	16	7
ENSMUSG00000086316	1971	0	0	0	0	0	0	8	0	0	0	0	0
ENSMUSG00000082906	280	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046550	1377	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065648	100	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094802	984	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094577	984	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096867	984	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094427	714	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095065	714	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094592	984	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093899	714	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094118	714	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082751	715	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082462	483	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083978	599	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081870	729	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059663	919	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081502	714	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082584	647	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025051	963	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072888	923	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084367	856	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064818	108	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082197	986	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072100	1079	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063728	1212	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094196	963	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083554	2726	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094976	110	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079350	1646	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055746	1730	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096247	110	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079349	1644	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096644	1108	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057402	1077	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088232	132	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045694	360	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083823	994	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081364	630	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082560	702	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025283	2774	0	0	0	0	0	0	0	2	4	2	1	1
ENSMUSG00000084065	764	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025287	2273	0	0	0	0	1	0	15	2	0	1	1	1
ENSMUSG00000052157	1551	8	8	12	7	7	6	11	6	6	7	9	18
ENSMUSG00000025289	2106	3	7	8	8	6	5	8	0	12	7	10	9
ENSMUSG00000081821	570	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083362	888	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077743	119	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041552	3005	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084932	417	0	0	0	0	2	1	0	1	0	1	0	2
ENSMUSG00000055109	1277	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000081386	907	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064477	97	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082612	725	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083573	469	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084246	283	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085711	1302	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089342	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057457	6291	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093301	102	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000077609	132	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082708	1046	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083841	910	1	0	2	2	1	1	0	0	0	0	0	2
ENSMUSG00000077422	136	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071708	6010	0	0	0	0	0	0	0	0	2	1	1	1
ENSMUSG00000046873	10105	1	0	0	0	1	0	0	0	0	1	5	2
ENSMUSG00000082002	697	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000091736	2867	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081415	135	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000083636	132	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081222	433	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088301	94	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081505	596	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083117	334	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083166	221	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041476	2275	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086188	4552	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047485	1935	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025658	9267	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082076	1084	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083136	2023	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081797	574	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084270	577	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088896	151	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084210	316	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082026	885	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083316	746	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083625	704	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083127	1966	0	0	0	0	0	0	0	2	0	0	0	0
ENSMUSG00000031309	8322	0	0	0	0	1	2	29	2	4	0	0	3
ENSMUSG00000067194	5266	0	0	0	0	0	0	0	2	5	1	9	6
ENSMUSG00000083437	264	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041020	4121	0	1	2	2	0	1	0	0	3	0	0	0
ENSMUSG00000092898	109	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044150	4869	1	0	0	3	0	0	11	0	7	2	1	2
ENSMUSG00000082693	276	3	1	2	1	7	4	11	2	5	5	0	1
ENSMUSG00000083906	563	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040990	10100	0	0	0	0	1	1	8	3	6	4	0	6
ENSMUSG00000031303	4348	91	51	105	78	120	62	96	45	104	56	85	134
ENSMUSG00000083393	434	0	0	1	0	0	1	0	1	0	0	0	0
ENSMUSG00000082810	498	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031299	3734	3	3	3	0	3	9	12	0	4	5	5	4
ENSMUSG00000082500	263	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083318	293	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083516	482	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081536	865	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031298	5278	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087505	474	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031295	6068	0	1	0	0	0	0	0	0	3	3	0	0
ENSMUSG00000085695	382	18	10	19	20	18	13	25	7	23	15	16	19
